"","y1","y2","y3","conc","ABS","smp","Tests"
"1032","1.0468981","1.0249458","1.0358056",NA,"1.456","LEU F","Sep22"
"1033","0.5901034","0.5777296","0.5838509",NA,"0.867","LEU R","Sep22"
"1034","1.0849335","1.0621837","1.0734381",NA,"1.562","MH F","Sep22"
"1035","0.6181684","0.6052061","0.6116186",NA,"0.850","MH R","Sep22"
"1036","0.9844904","0.9638467","0.9740592",NA,"1.440","KI F","Sep22"
"1037","1.0830871","1.0603760","1.0716113",NA,"1.512","KI R","Sep22"
"1038","1.0180945","0.9967462","1.0073073",NA,"1.387","CP F","Sep22"
"1039","0.8482275","0.8304411","0.8392400",NA,"1.086","PIB R","Sep22"
"1040","1.0468981","1.0249458","1.0358056",NA,"1.379","LEU F","Sep22"
"1041","0.5901034","0.5777296","0.5838509",NA,"0.731","LEU R","Sep22"
"1042","1.0849335","1.0621837","1.0734381",NA,"1.376","MH F","Sep22"
"1043","0.6181684","0.6052061","0.6116186",NA,"0.824","MH R","Sep22"
"1044","0.9844904","0.9638467","0.9740592",NA,"1.226","KI F","Sep22"
"1045","1.0830871","1.0603760","1.0716113",NA,"1.421","KI R","Sep22"
"1046","1.0180945","0.9967462","1.0073073",NA,"1.370","CP F","Sep22"
"1047","0.6137371","0.6008677","0.6072342",NA,"0.756","CP R","Sep22"
"1048","1.0147710","0.9934924","1.0040190",NA,"1.366","VER F ","Sep22"
"1049","0.7296898","0.7143890","0.7219583",NA,"0.995","VER R","Sep22"
"1050","0.2891433","0.2830803","0.2860796",NA,"0.335","CC064","Sep22"
"1051","0.4158050","0.4070860","0.4113993",NA,"0.557","CC065","Sep22"
"1052","0.4700886","0.4602314","0.4651078",NA,"0.641","CC066","Sep22"
"1053","0.3146233","0.3080260","0.3112897",NA,"0.400","CC067","Sep22"
"1054","0.4782127","0.4681851","0.4731458",NA,"0.630","CC068","Sep22"
"1055","0.6137371","0.6008677","0.6072342",NA,"0.906","CP R","Sep22"
"1056","1.0147710","0.9934924","1.0040190",NA,"1.382","VER F ","Sep22"
"1057","0.7296898","0.7143890","0.7219583",NA,"0.981","VER R","Sep22"
"1058","0.2891433","0.2830803","0.2860796",NA,"0.448","CC064","Sep22"
"1059","0.4158050","0.4070860","0.4113993",NA,"0.569","CC065","Sep22"
"1060","0.4700886","0.4602314","0.4651078",NA,"0.632","CC066","Sep22"
"1061","0.3146233","0.3080260","0.3112897",NA,"0.452","CC067","Sep22"
"1062","0.4782127","0.4681851","0.4731458",NA,"0.665","CC068","Sep22"
"1063","0.4362140","0.3680556","0.3992467","5.00","0.107","Standard 5","Sep29"
"1064","0.5020576","0.4236111","0.4595104","2.00","0.121","Standard 4","Sep29"
"1065","0.6646091","0.5607639","0.6082863","1.00","0.161","Standard 3","Sep29"
"1066","0.7880658","0.6649306","0.7212806","0.40","0.196","Standard 2","Sep29"
"1067","0.9917695","0.8368056","0.9077213","0.15","0.234","Standard 1","Sep29"
"1068","1.0925926","0.9218750","1.0000000","0.00","0.243","Standard 0","Sep29"
"1069","0.7366255","0.6215278","0.6741996",NA,"0.181","Positive Control","Sep29"
"1070","1.0884774","0.9184028","0.9962335",NA,"0.271","PIB F","Sep29"
"1071","0.4362140","0.3680556","0.3992467","5.00","0.105","Standard 5","Sep29"
"1072","0.5020576","0.4236111","0.4595104","2.00","0.123","Standard 4","Sep29"
"1073","0.6646091","0.5607639","0.6082863","1.00","0.162","Standard 3","Sep29"
"1074","0.7880658","0.6649306","0.7212806","0.40","0.187","Standard 2","Sep29"
"1075","0.9917695","0.8368056","0.9077213","0.15","0.248","Standard 1","Sep29"
"1076","1.0925926","0.9218750","1.0000000","0.00","0.288","Standard 0","Sep29"
"1077","0.7366255","0.6215278","0.6741996",NA,"0.177","Positive Control","Sep29"
"1078","1.0884774","0.9184028","0.9962335",NA,"0.258","PIB F","Sep29"
"1079","0.8662551","0.7309028","0.7928437",NA,"0.218","PIB R","Sep29"
"1080","1.0555556","0.8906250","0.9661017",NA,"0.258","LEU F","Sep29"
"1081","0.8106996","0.6840278","0.7419962",NA,"0.199","LEU R","Sep29"
"1082","1.0905350","0.9201389","0.9981168",NA,"0.276","MH F","Sep29"
"1083","1.1008230","0.9288194","1.0075330",NA,"0.278","MH R","Sep29"
"1084","1.0349794","0.8732639","0.9472693",NA,"0.263","KI F","Sep29"
"1085","1.0925926","0.9218750","1.0000000",NA,"0.282","KI R","Sep29"
"1086","1.0473251","0.8836806","0.9585687",NA,"0.263","CP F","Sep29"
"1087","0.8662551","0.7309028","0.7928437",NA,"0.203","PIB R","Sep29"
"1088","1.0555556","0.8906250","0.9661017",NA,"0.255","LEU F","Sep29"
"1089","0.8106996","0.6840278","0.7419962",NA,"0.195","LEU R","Sep29"
"1090","1.0905350","0.9201389","0.9981168",NA,"0.254","MH F","Sep29"
"1091","1.1008230","0.9288194","1.0075330",NA,"0.257","MH R","Sep29"
"1092","1.0349794","0.8732639","0.9472693",NA,"0.240","KI F","Sep29"
"1093","1.0925926","0.9218750","1.0000000",NA,"0.249","KI R","Sep29"
"1094","1.0473251","0.8836806","0.9585687",NA,"0.246","CP F","Sep29"
"1095","0.7695473","0.6493056","0.7043315",NA,"0.178","CP R","Sep29"
"1096","1.0432099","0.8802083","0.9548023",NA,"0.226","VER F ","Sep29"
"1097","1.0267490","0.8663194","0.9397363",NA,"0.243","VER R","Sep29"
"1098","0.9588477","0.8090278","0.8775895",NA,"0.214","CC075","Sep29"
"1099","0.9320988","0.7864583","0.8531073",NA,"0.214","CC076","Sep29"
"1100","0.5246914","0.4427083","0.4802260",NA,"0.131","CC077","Sep29"
"1101","0.7716049","0.6510417","0.7062147",NA,"0.197","BIM Exp. Int.","Sep29"
"1102","0.7695473","0.6493056","0.7043315",NA,"0.196","CP R","Sep29"
"1103","1.0432099","0.8802083","0.9548023",NA,"0.281","VER F ","Sep29"
"1104","1.0267490","0.8663194","0.9397363",NA,"0.256","VER R","Sep29"
"1105","0.9588477","0.8090278","0.8775895",NA,"0.252","CC075","Sep29"
"1106","0.9320988","0.7864583","0.8531073",NA,"0.239","CC076","Sep29"
"1107","0.5246914","0.4427083","0.4802260",NA,"0.124","CC077","Sep29"
"1108","0.7716049","0.6510417","0.7062147",NA,"0.178","BIM Exp. Int.","Sep29"
"1109","0.2702845","0.2166385","0.2405063","5.00","0.243","Standard 5","UT"
"1110","0.3598525","0.2884291","0.3202063","2.00","0.346","Standard 4","UT"
"1111","0.5021075","0.4024493","0.4467886","1.00","0.402","Standard 3","UT"
"1112","0.6733404","0.5396959","0.5991561","0.40","0.569","Standard 2","UT"
"1113","0.8703899","0.6976351","0.7744960","0.15","0.750","Standard 1","UT"
"1114","1.1238145","0.9007601","1.0000000","0.00","0.949","Standard 0","UT"
"1115","0.6148577","0.4928209","0.5471167",NA,"0.547","Positive Control","UT"
"1116","0.1875659","0.1503378","0.1669011",NA,"0.163","Aug 28 MB18","UT"
"1117","0.2702845","0.2166385","0.2405063","5.00","0.270","Standard 5","UT"
"1118","0.3598525","0.2884291","0.3202063","2.00","0.337","Standard 4","UT"
"1119","0.5021075","0.4024493","0.4467886","1.00","0.551","Standard 3","UT"
"1120","0.6733404","0.5396959","0.5991561","0.40","0.709","Standard 2","UT"
"1121","0.8703899","0.6976351","0.7744960","0.15","0.902","Standard 1","UT"
"1122","1.1238145","0.9007601","1.0000000","0.00","1.184","Standard 0","UT"
"1123","0.6148577","0.4928209","0.5471167",NA,"0.620","Positive Control","UT"
"1124","0.1875659","0.1503378","0.1669011",NA,"0.193","Aug 28 MB18","UT"
"1125","0.2766070","0.2217061","0.2461322",NA,"0.220","Aug 28 8M","UT"
"1126","0.3466807","0.2778716","0.3084857",NA,"0.354","Aug 28 4P","UT"
"1127","0.3693361","0.2960304","0.3286451",NA,"0.409","Sep 15 MB18","UT"
"1128","0.3609062","0.2892736","0.3211439",NA,"0.333","Sep 15 8M","UT"
"1129","0.6454162","0.5173142","0.5743085",NA,"0.573","Sep 15 4P","UT"
"1130","0.7697576","0.6169764","0.6849508",NA,"0.636","Oct 16 MB18","UT"
"1131","0.3988409","0.3196791","0.3548992",NA,"0.309","Aug 28 MB18 x5","UT"
"1132","0.9346681","0.7491554","0.8316925",NA,"0.830","Oct 16 4P","UT"
"1133","0.2766070","0.2217061","0.2461322",NA,"0.305","Aug 28 8M","UT"
"1134","0.3466807","0.2778716","0.3084857",NA,"0.304","Aug 28 4P","UT"
"1135","0.3693361","0.2960304","0.3286451",NA,"0.292","Sep 15 MB18","UT"
"1136","0.3609062","0.2892736","0.3211439",NA,"0.352","Sep 15 8M","UT"
"1137","0.6454162","0.5173142","0.5743085",NA,"0.652","Sep 15 4P","UT"
"1138","0.7697576","0.6169764","0.6849508",NA,"0.825","Oct 16 MB18","UT"
"1139","0.3988409","0.3196791","0.3548992",NA,"0.448","Aug 28 MB18 x5","UT"
"1140","0.9346681","0.7491554","0.8316925",NA,"0.944","Oct 16 4P","UT"
"1141","0.2554152","0.2710728","0.2630112","5.00","0.421","Standard 5","OSU"
"1142","0.3628159","0.3850575","0.3736059","2.00","0.622","Standard 4","OSU"
"1143","0.4064380","0.4313538","0.4185254","1.00","0.709","Standard 3","OSU"
"1144","0.5719013","0.6069604","0.5889095","0.40","0.924","Standard 2","OSU"
"1145","0.7969314","0.8457854","0.8206320","0.15","1.320","Standard 1","OSU"
"1146","0.9711191","1.0306513","1.0000000","0.00","1.662","Standard 0","OSU"
"1147","0.4645006","0.4929757","0.4783147",NA,"0.787","Positive Control","OSU"
"1148","0.3498797","0.3713282","0.3602850",NA,"0.647","MB 1","OSU"
"1149","0.2554152","0.2710728","0.2630112","5.00","0.428","Standard 5","OSU"
"1150","0.3628159","0.3850575","0.3736059","2.00","0.584","Standard 4","OSU"
"1151","0.4064380","0.4313538","0.4185254","1.00","0.642","Standard 3","OSU"
"1152","0.5719013","0.6069604","0.5889095","0.40","0.977","Standard 2","OSU"
"1153","0.7969314","0.8457854","0.8206320","0.15","1.329","Standard 1","OSU"
"1154","0.9711191","1.0306513","1.0000000","0.00","1.566","Standard 0","OSU"
"1155","0.4645006","0.4929757","0.4783147",NA,"0.757","Positive Control","OSU"
"1156","0.3498797","0.3713282","0.3602850",NA,"0.516","MB 1","OSU"
"1157","0.4347172","0.4613665","0.4476456",NA,"0.846","MB 2","OSU"
"1158","0.4506619","0.4782886","0.4640644",NA,"0.753","MB 3","OSU"
"1159","0.3877858","0.4115581","0.3993185",NA,"0.666","MB 4","OSU"
"1160","0.4407341","0.4677522","0.4538414",NA,"0.785","MB 5","OSU"
"1161","0.2900120","0.3077905","0.2986369",NA,"0.445","MB 6","OSU"
"1162","0.4262936","0.4524266","0.4389715",NA,"0.595","MB 7","OSU"
"1163","0.3450662","0.3662197","0.3553284",NA,"0.632","MB 8","OSU"
"1164","0.4927798","0.5229885","0.5074349",NA,"0.756","MB 9","OSU"
"1165","0.4347172","0.4613665","0.4476456",NA,"0.599","MB 2","OSU"
"1166","0.4506619","0.4782886","0.4640644",NA,"0.745","MB 3","OSU"
"1167","0.3877858","0.4115581","0.3993185",NA,"0.623","MB 4","OSU"
"1168","0.4407341","0.4677522","0.4538414",NA,"0.680","MB 5","OSU"
"1169","0.2900120","0.3077905","0.2986369",NA,"0.519","MB 6","OSU"
"1170","0.4262936","0.4524266","0.4389715",NA,"0.822","MB 7","OSU"
"1171","0.3450662","0.3662197","0.3553284",NA,"0.515","MB 8","OSU"
"1172","0.4927798","0.5229885","0.5074349",NA,"0.882","MB 9","OSU"
"1173","0.4693141","0.4980843","0.4832714",NA,"1.079","MB 10","OSU"
"1174","0.4371239","0.4639208","0.4501239",NA,"0.766","MB 11","OSU"
"1175","0.4894705","0.5194764","0.5040273",NA,"0.998","MB 12","OSU"
"1176","0.4434416","0.4706258","0.4566295",NA,"0.841","MB 13","OSU"
"1177","0.5216606","0.5536398","0.5371747",NA,"0.592","MB 14","OSU"
"1178","0.3558965","0.3777139","0.3664808",NA,"0.623","MB 15","OSU"
"1179","0.3598075","0.3818646","0.3705081",NA,"0.457","MB 16","OSU"
"1180","0.3354392","0.3560026","0.3454151",NA,"0.425","MB 17","OSU"
"1181","0.4693141","0.4980843","0.4832714",NA,"0.481","MB 10","OSU"
"1182","0.4371239","0.4639208","0.4501239",NA,"0.687","MB 11","OSU"
"1183","0.4894705","0.5194764","0.5040273",NA,"0.629","MB 12","OSU"
"1184","0.4434416","0.4706258","0.4566295",NA,"0.633","MB 13","OSU"
"1185","0.5216606","0.5536398","0.5371747",NA,"1.142","MB 14","OSU"
"1186","0.3558965","0.3777139","0.3664808",NA,"0.560","MB 15","OSU"
"1187","0.3598075","0.3818646","0.3705081",NA,"0.739","MB 16","OSU"
"1188","0.3354392","0.3560026","0.3454151",NA,"0.690","MB 17","OSU"
"1189","0.4584838","0.4865900","0.4721190",NA,"0.752","MB 18","OSU"
"1190","0.5078219","0.5389527","0.5229244",NA,"0.918","MB 19","OSU"
"1191","0.4079422","0.4329502","0.4200743",NA,"0.712","MB 20","OSU"
"1192","0.4034296","0.4281609","0.4154275",NA,"0.668","MB 21","OSU"
"1193","0.3420578","0.3630268","0.3522305",NA,"0.659","MB 22","OSU"
"1194","0.3616125","0.3837803","0.3723668",NA,"0.691","MB 23","OSU"
"1195","0.4238869","0.4498723","0.4364932",NA,"0.618","MB 24","OSU"
"1196","0.2830927","0.3004470","0.2915118",NA,"0.310","MB 25","OSU"
"1197","0.4584838","0.4865900","0.4721190",NA,"0.772","MB 18","OSU"
"1198","0.5078219","0.5389527","0.5229244",NA,"0.770","MB 19","OSU"
"1199","0.4079422","0.4329502","0.4200743",NA,"0.644","MB 20","OSU"
"1200","0.4034296","0.4281609","0.4154275",NA,"0.673","MB 21","OSU"
"1201","0.3420578","0.3630268","0.3522305",NA,"0.478","MB 22","OSU"
"1202","0.3616125","0.3837803","0.3723668",NA,"0.511","MB 23","OSU"
"1203","0.4238869","0.4498723","0.4364932",NA,"0.791","MB 24","OSU"
"1204","0.2830927","0.3004470","0.2915118",NA,"0.631","MB 25","OSU"
"1205","0.3333333","0.3537676","0.3432466",NA,"0.420","MB 26","OSU"
"1206","0.4277978","0.4540230","0.4405204",NA,"0.617","MB 27","OSU"
"1207","0.2400722","0.2547893","0.2472119",NA,"0.378","8M 7/18/14","OSU"
"1208","0.1609507","0.1708174","0.1657373",NA,"0.270","8M 7/25/14","OSU"
"1209","0.1949458","0.2068966","0.2007435",NA,"0.228","8M 7/31/14","OSU"
"1210","0.1940433","0.2059387","0.1998141",NA,"0.259","8M 8/4/14 ","OSU"
"1211","0.1886282","0.2001916","0.1942379",NA,"0.291","8M 8/15/14","OSU"
"1212","0.2277377","0.2416986","0.2345105",NA,"0.383","4P 8/15/14","OSU"
"1213","0.3333333","0.3537676","0.3432466",NA,"0.688","MB 26","OSU"
"1214","0.4277978","0.4540230","0.4405204",NA,"0.805","MB 27","OSU"
"1215","0.2400722","0.2547893","0.2472119",NA,"0.420","8M 7/18/14","OSU"
"1216","0.1609507","0.1708174","0.1657373",NA,"0.265","8M 7/25/14","OSU"
"1217","0.1949458","0.2068966","0.2007435",NA,"0.420","8M 7/31/14","OSU"
"1218","0.1940433","0.2059387","0.1998141",NA,"0.386","8M 8/4/14 ","OSU"
"1219","0.1886282","0.2001916","0.1942379",NA,"0.336","8M 8/15/14","OSU"
"1220","0.2277377","0.2416986","0.2345105",NA,"0.374","4P 8/15/14","OSU"
"1221","0.5210590","0.5530013","0.5365551",NA,"0.837","8M 7/18/14 X5","OSU"
"1222","0.3673285","0.3898467","0.3782528",NA,"0.587","8M 7/25/14 X5","OSU"
"1223","0.3050542","0.3237548","0.3141264",NA,"0.481","8M 7/31/14 X5","OSU"
"1224","0.3429603","0.3639847","0.3531599",NA,"0.575","8M 8/4/14 X5","OSU"
"1225","0.3856799","0.4093231","0.3971499",NA,"0.772","8M 8/15/14 X5","OSU"
"1226","0.4969916","0.5274585","0.5117720",NA,"0.906","4P 8/15/14 X5","OSU"
"1227","0.5210590","0.5530013","0.5365551",NA,"0.895","8M 7/18/14 X5","OSU"
"1228","0.3673285","0.3898467","0.3782528",NA,"0.634","8M 7/25/14 X5","OSU"
"1229","0.3050542","0.3237548","0.3141264",NA,"0.533","8M 7/31/14 X5","OSU"
"1230","0.3429603","0.3639847","0.3531599",NA,"0.565","8M 8/4/14 X5","OSU"
"1231","0.3856799","0.4093231","0.3971499",NA,"0.510","8M 8/15/14 X5","OSU"
"1232","0.4969916","0.5274585","0.5117720",NA,"0.746","4P 8/15/14 X5","OSU"
"1233","0.3571004","0.3091564","0.3314034","5.00","0.588","Standard 5","BIM"
"1234","0.4622698","0.4002058","0.4290047","2.00","0.758","Standard 4","BIM"
"1235","0.5632799","0.4876543","0.5227461","1.00","0.890","Standard 3","BIM"
"1236","0.7988711","0.6916152","0.7413841","0.40","1.298","Standard 2","BIM"
"1237","1.0124777","0.8765432","0.9396195","0.15","1.629","Standard 1","BIM"
"1238","1.0775401","0.9328704","1.0000000","0.00","1.683","Standard 0","BIM"
"1239","0.6452763","0.5586420","0.5988420",NA,"1.071","Positive Control","BIM"
"1240","0.5056447","0.4377572","0.4692583",NA,"0.874","BIM Exp. Int.","BIM"
"1241","0.3571004","0.3091564","0.3314034","5.00","0.614","Standard 5","BIM"
"1242","0.4622698","0.4002058","0.4290047","2.00","0.798","Standard 4","BIM"
"1243","0.5632799","0.4876543","0.5227461","1.00","1.006","Standard 3","BIM"
"1244","0.7988711","0.6916152","0.7413841","0.40","1.391","Standard 2","BIM"
"1245","1.0124777","0.8765432","0.9396195","0.15","1.779","Standard 1","BIM"
"1246","1.0775401","0.9328704","1.0000000","0.00","1.944","Standard 0","BIM"
"1247","0.6452763","0.5586420","0.5988420",NA,"1.101","Positive Control","BIM"
"1248","0.5056447","0.4377572","0.4692583",NA,"0.828","BIM Exp. Int.","BIM"
"1249","0.6191325","0.5360082","0.5745795",NA,"1.113","BIM 1","BIM"
"1250","0.5962567","0.5162037","0.5533499",NA,"0.965","BIM 2","BIM"
"1251","0.6381462","0.5524691","0.5922250",NA,"1.064","BIM 3","BIM"
"1252","0.5549614","0.4804527","0.5150262",NA,"0.987","BIM 4","BIM"
"1253","0.5252525","0.4547325","0.4874552",NA,"0.882","BIM 5","BIM"
"1254","0.6131907","0.5308642","0.5690653",NA,"1.116","BIM 6","BIM"
"1255","0.4016637","0.3477366","0.3727599",NA,"0.694","BIM 7","BIM"
"1256","0.4756387","0.4117798","0.4414116",NA,"0.778","BIM 8","BIM"
"1257","0.6191325","0.5360082","0.5745795",NA,"0.971","BIM 1","BIM"
"1258","0.5962567","0.5162037","0.5533499",NA,"1.042","BIM 2","BIM"
"1259","0.6381462","0.5524691","0.5922250",NA,"1.084","BIM 3","BIM"
"1260","0.5549614","0.4804527","0.5150262",NA,"0.881","BIM 4","BIM"
"1261","0.5252525","0.4547325","0.4874552",NA,"0.886","BIM 5","BIM"
"1262","0.6131907","0.5308642","0.5690653",NA,"0.948","BIM 6","BIM"
"1263","0.4016637","0.3477366","0.3727599",NA,"0.658","BIM 7","BIM"
"1264","0.4756387","0.4117798","0.4414116",NA,"0.823","BIM 8","BIM"
"1265","0.4554367","0.3942901","0.4226634",NA,"0.776","BIM 9","BIM"
"1266","0.4447415","0.3850309","0.4127378",NA,"0.732","BIM 10","BIM"
"1267","0.4714795","0.4081790","0.4375517",NA,"0.777","BIM 11","BIM"
"1268","0.5297089","0.4585905","0.4915908",NA,"0.952","BIM 12","BIM"
"1269","0.4114676","0.3562243","0.3818583",NA,"0.699","BIM 13","BIM"
"1270","0.4836601","0.4187243","0.4488558",NA,"0.901","BIM 14","BIM"
"1271","0.4803922","0.4158951","0.4458230",NA,"0.854","BIM 15","BIM"
"1272","0.3814617","0.3302469","0.3540116",NA,"0.646","BIM 16","BIM"
"1273","0.4554367","0.3942901","0.4226634",NA,"0.757","BIM 9","BIM"
"1274","0.4447415","0.3850309","0.4127378",NA,"0.765","BIM 10","BIM"
"1275","0.4714795","0.4081790","0.4375517",NA,"0.810","BIM 11","BIM"
"1276","0.5297089","0.4585905","0.4915908",NA,"0.831","BIM 12","BIM"
"1277","0.4114676","0.3562243","0.3818583",NA,"0.686","BIM 13","BIM"
"1278","0.4836601","0.4187243","0.4488558",NA,"0.727","BIM 14","BIM"
"1279","0.4803922","0.4158951","0.4458230",NA,"0.763","BIM 15","BIM"
"1280","0.3814617","0.3302469","0.3540116",NA,"0.638","BIM 16","BIM"
"1281","0.4803922","0.4158951","0.4458230",NA,"0.825","BIM 17","BIM"
"1282","0.3600713","0.3117284","0.3341605",NA,"0.542","BIM 18","BIM"
"1283","0.4355318","0.3770576","0.4041908",NA,"0.636","BIM 19","BIM"
"1284","0.5683304","0.4920267","0.5274331",NA,"0.958","BIM 20","BIM"
"1285","0.4387998","0.3798868","0.4072236",NA,"0.779","BIM 21","BIM"
"1286","0.4631610","0.4009774","0.4298318",NA,"0.655","BIM 22","BIM"
"1287","0.3897802","0.3374486","0.3617315",NA,"0.639","BIM 23","BIM"
"1288","0.3000594","0.2597737","0.2784671",NA,"0.479","BIM 24","BIM"
"1289","0.4803922","0.4158951","0.4458230",NA,"0.792","BIM 17","BIM"
"1290","0.3600713","0.3117284","0.3341605",NA,"0.670","BIM 18","BIM"
"1291","0.4355318","0.3770576","0.4041908",NA,"0.830","BIM 19","BIM"
"1292","0.5683304","0.4920267","0.5274331",NA,"0.955","BIM 20","BIM"
"1293","0.4387998","0.3798868","0.4072236",NA,"0.698","BIM 21","BIM"
"1294","0.4631610","0.4009774","0.4298318",NA,"0.904","BIM 22","BIM"
"1295","0.3897802","0.3374486","0.3617315",NA,"0.673","BIM 23","BIM"
"1296","0.3000594","0.2597737","0.2784671",NA,"0.531","BIM 24","BIM"
"1297","0.7427213","0.6430041","0.6892749",NA,"1.172","CC064","BIM"
"1298","0.6060606","0.5246914","0.5624483",NA,"0.955","CC069","BIM"
"1299","1.1678550","1.0110597","1.0838158",NA,"1.866","CC070","BIM"
"1300","0.5677362","0.4915123","0.5268817",NA,"0.960","CC071","BIM"
"1301","0.6663696","0.5769033","0.6184174",NA,"1.095","CC072","BIM"
"1302","0.5502080","0.4763374","0.5106148",NA,"0.963","CC073","BIM"
"1303","1.0623886","0.9197531","0.9859388",NA,"1.863","CC074","BIM"
"1304","0.7828283","0.6777263","0.7264957",NA,"1.314","SL107","BIM"
"1305","0.7427213","0.6430041","0.6892749",NA,"1.328","CC064","BIM"
"1306","0.6060606","0.5246914","0.5624483",NA,"1.085","CC069","BIM"
"1307","1.1678550","1.0110597","1.0838158",NA,"2.065","CC070","BIM"
"1308","0.5677362","0.4915123","0.5268817",NA,"0.951","CC071","BIM"
"1309","0.6663696","0.5769033","0.6184174",NA,"1.148","CC072","BIM"
"1310","0.5502080","0.4763374","0.5106148",NA,"0.889","CC073","BIM"
"1311","1.0623886","0.9197531","0.9859388",NA,"1.713","CC074","BIM"
"1312","0.7828283","0.6777263","0.7264957",NA,"1.321","SL107","BIM"
"1313","0.7406417","0.6412037","0.6873449",NA,"1.280","SL111","BIM"
"1314","0.8196673","0.7096193","0.7606838",NA,"1.522","SL115","BIM"
"1315","0.8576946","0.7425412","0.7959746",NA,"1.650","SL121","BIM"
"1316","0.6636958","0.5745885","0.6159360",NA,"1.137","SL122","BIM"
"1317","0.8437314","0.7304527","0.7830163",NA,"1.465","SL123","BIM"
"1318","0.9890077","0.8562243","0.9178384",NA,"1.640","SL124","BIM"
"1319","0.7406417","0.6412037","0.6873449",NA,"1.213","SL111","BIM"
"1320","0.8196673","0.7096193","0.7606838",NA,"1.237","SL115","BIM"
"1321","0.8576946","0.7425412","0.7959746",NA,"1.237","SL121","BIM"
"1322","0.6636958","0.5745885","0.6159360",NA,"1.097","SL122","BIM"
"1323","0.8437314","0.7304527","0.7830163",NA,"1.375","SL123","BIM"
"1324","0.9890077","0.8562243","0.9178384",NA,"1.689","SL124","BIM"
"1325","0.2325581","0.2534113","0.2425373","5.00","0.280","Standard 5","KIJul21"
"1326","0.3063506","0.3338207","0.3194963","2.00","0.340","Standard 4","KIJul21"
"1327","0.4096601","0.4463938","0.4272388","1.00","0.457","Standard 3","KIJul21"
"1328","0.6077818","0.6622807","0.6338619","0.40","0.661","Standard 2","KIJul21"
"1329","0.8135063","0.8864522","0.8484142","0.15","0.899","Standard 1","KIJul21"
"1330","0.9588551","1.0448343","1.0000000","0.00","1.118","Standard 0","KIJul21"
"1331","0.5093918","0.5550682","0.5312500",NA,"0.574","Positive Control","KIJul21"
"1332","1.0348837","1.1276803","1.0792910",NA,"1.157","KI F July 21","KIJul21"
"1333","0.2325581","0.2534113","0.2425373","5.00","0.240","Standard 5","KIJul21"
"1334","0.3063506","0.3338207","0.3194963","2.00","0.345","Standard 4","KIJul21"
"1335","0.4096601","0.4463938","0.4272388","1.00","0.459","Standard 3","KIJul21"
"1336","0.6077818","0.6622807","0.6338619","0.40","0.698","Standard 2","KIJul21"
"1337","0.8135063","0.8864522","0.8484142","0.15","0.920","Standard 1","KIJul21"
"1338","0.9588551","1.0448343","1.0000000","0.00","1.026","Standard 0","KIJul21"
"1339","0.5093918","0.5550682","0.5312500",NA,"0.565","Positive Control","KIJul21"
"1340","1.0348837","1.1276803","1.0792910",NA,"1.077","KI F July 21","KIJul21"
"1341","0.9633274","1.0497076","1.0046642",NA,"1.042","KI F July 21 x4","KIJul21"
"1342","1.0058140","1.0960039","1.0489739",NA,"1.118","KI R July 22","KIJul21"
"1343","0.9932916","1.0823587","1.0359142",NA,"1.006","KI F July 22","KIJul21"
"1344","1.0420394","1.1354776","1.0867537",NA,"1.092","KI F July 22 x2","KIJul21"
"1345","1.0234794","1.1152534","1.0673974",NA,"1.111","KI F July 22 x4","KIJul21"
"1346","0.9937388","1.0828460","1.0363806",NA,"1.086","KI F July 22 x10","KIJul21"
"1347","0.9633274","1.0497076","1.0046642",NA,"1.163","KI F July 21 x4","KIJul21"
"1348","1.0058140","1.0960039","1.0489739",NA,"1.175","KI R July 22","KIJul21"
"1349","0.9932916","1.0823587","1.0359142",NA,"1.157","KI F July 22","KIJul21"
"1350","1.0420394","1.1354776","1.0867537",NA,"1.187","KI F July 22 x2","KIJul21"
"1351","1.0234794","1.1152534","1.0673974",NA,"1.219","KI F July 22 x4","KIJul21"
"1352","0.9937388","1.0828460","1.0363806",NA,"1.153","KI F July 22 x10","KIJul21"
"1353","0.2545455","0.2545455","0.2545455","5.00","0.316","Standard 5","Katie"
"1354","0.3103306","0.3103306","0.3103306","2.00","0.383","Standard 4","Katie"
"1355","0.4388430","0.4388430","0.4388430","1.00","0.523","Standard 3","Katie"
"1356","0.5041322","0.5041322","0.5041322","0.40","0.610","Standard 2","Katie"
"1357","0.5933884","0.5933884","0.5933884","0.15","0.744","Standard 1","Katie"
"1358","1.0000000","1.0000000","1.0000000","0.00","1.210","Standard 0","Katie"
"1359","0.4822314","0.4822314","0.4822314",NA,"0.516","PC","Katie"
"1360","0.7099174","0.7099174","0.7099174",NA,"0.818","Avon Initial 1","Katie"
"1361","0.2545455","0.2545455","0.2545455","5.00","0.300","Standard 5","Katie"
"1362","0.3103306","0.3103306","0.3103306","2.00","0.368","Standard 4","Katie"
"1363","0.4388430","0.4388430","0.4388430","1.00","0.539","Standard 3","Katie"
"1364","0.5041322","0.5041322","0.5041322","0.40","0.610","Standard 2","Katie"
"1365","0.5933884","0.5933884","0.5933884","0.15","0.692","Standard 1","Katie"
"1366","1.0000000","1.0000000","1.0000000","0.00","1.210","Standard 0","Katie"
"1367","0.4822314","0.4822314","0.4822314",NA,"0.651","PC","Katie"
"1368","0.7099174","0.7099174","0.7099174",NA,"0.900","Avon Initial 1","Katie"
